,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
225,1.0421,0.9505,-0.927,0.8961,0.9286,0.9616,-2.3198,0.7588,1.0788,0.5298,-0.1411,0.0229,-0.0846,-0.5804,0.3913,-0.4768,2.0786,-0.1002,-0.4187,0.1363,-0.8073,1.1803,-0.3315,-0.8309,0.2391,0.2346,0.1064,-0.2647,2.0455,0.3014,-1.1608,-0.9633
226,-1.5072,-1.3413,-1.1467,1.0853,0.1943,2.7606,-0.6455,0.9047,1.3022,0.1986,0.2623,0.214,-0.4779,-1.5128,-0.4536,-2.3373,-0.4111,-1.6545,-1.397,-4.8537,-1.3911,0.7552,-1.4749,-0.2711,0.0091,0.0907,-0.5643,-0.0449,1.4432,0.0529,-1.1905,-1.1767
227,-2.6931,-0.4959,-1.728,0.0769,-0.696,3.0032,1.8484,0.2897,0.0075,-0.4356,-0.9744,0.4003,-0.6601,-1.8251,-0.4072,-2.5339,-2.1395,-1.4724,-2.5795,-6.0709,-0.4,-0.0416,-1.9548,-0.93,-0.7306,-1.3399,-1.6623,-0.3774,-0.6018,-0.9577,-1.0016,-0.7187
228,-2.0968,0.4969,-1.6467,-1.238,-0.885,1.5396,3.1826,-0.767,-1.2704,-0.6875,-2.2022,-0.2303,-0.4214,-0.7826,-0.9469,-0.3105,-2.3942,-0.3973,-3.2945,-4.8779,0.6876,-0.787,-1.6525,-0.4409,-1.4358,-1.4061,-1.2963,-1.0891,-1.7927,-1.365,-1.1097,-0.997
229,-1.049,-0.3476,-1.3255,-1.3789,-0.4942,-0.4806,1.4235,-1.2572,-1.2727,-0.5921,-2.2748,-0.1536,-0.5206,-0.3072,-1.9815,1.5943,-1.1385,0.0039,-2.588,-3.1982,0.3235,-0.4534,-0.7512,-0.0181,-0.7592,-0.2813,-0.4823,-1.1118,-1.1424,-1.3086,-1.3806,-1.6281
230,-0.8339,-1.701,-0.5755,-0.3656,0.4183,-1.8609,-1.2339,-1.2533,-1.0845,-0.8863,-1.9713,-0.5267,-0.0695,-0.6298,-2.9548,1.8423,-0.1407,-0.6055,-1.8522,-2.1401,-1.0259,-0.2698,-0.6902,0.1949,-0.3157,0.6864,0.0761,0.0672,0.2327,-1.1441,-1.5119,-2.035
231,-0.2441,-1.8243,0.1845,0.829,1.2786,0.033,0.731,0.3201,-0.5056,-0.2563,-1.7253,0.0791,1.0153,-0.358,-2.2599,1.4313,0.7008,-0.6037,-1.4969,-1.5705,-0.673,0.2508,-0.763,0.9037,-0.24,0.6263,0.0647,0.6707,0.5785,-0.6099,-0.8887,-1.0964
232,1.8229,0.2478,0.3054,1.3656,1.5427,1.9735,1.9997,2.2732,0.8682,1.2629,-0.1958,0.8451,1.1364,0.1607,-0.7199,0.7586,1.9581,0.064,0.9054,1.6078,0.53,1.2781,0.4512,1.3674,0.9689,0.3442,0.1226,-0.2261,-0.6109,-0.15,0.067,1.161
233,3.253,2.1602,0.1096,1.287,1.745,1.4194,0.2268,2.7803,1.5772,2.1399,1.8329,0.284,0.8587,1.5964,-0.0046,0.8147,2.1414,0.9231,3.1577,4.4384,1.4543,1.7821,2.226,1.3282,1.955,0.2795,0.5532,-0.5886,-1.1389,0.1698,0.7849,2.3627
234,3.2908,1.0666,0.1265,0.7706,0.7118,-1.3613,-3.4032,1.829,1.0201,1.3045,2.9653,-1.3262,1.375,2.6722,-0.7158,-0.2129,0.2507,1.076,3.4122,3.6284,1.3274,0.7636,2.9855,1.1326,1.6477,0.453,0.7396,-0.2159,0.184,0.7262,1.6114,2.8442
235,2.0198,-1.5475,0.7491,0.0674,-0.7344,-2.3551,-4.1047,0.5545,-0.5115,-0.9861,2.4037,-1.5873,0.6064,1.6796,-1.716,-1.4266,-1.0757,0.3468,1.4387,-2.2548,-0.2563,-0.5934,1.9463,0.7631,0.3338,0.4757,-0.4672,0.1058,0.0869,1.0617,1.162,1.9546
236,0.0522,-2.9002,1.4347,-0.0735,-2.0261,-2.2613,-2.7602,-0.1444,-1.9289,-2.747,0.324,-1.1741,-0.3937,-0.5179,-1.4454,-2.3407,-1.589,-0.6678,-0.0487,-6.849,-1.3786,-2.1658,0.368,0.3638,-1.1595,0.1651,-0.4705,0.3586,-1.6279,0.9318,-0.2787,0.6405
237,-0.8428,-1.3968,1.3365,0.3473,-1.8729,-1.848,-0.9723,0.3012,-1.9486,-1.9345,-0.6463,-0.0176,-1.5838,-1.2582,-0.452,-1.4977,-0.4394,-1.4499,-0.3772,-5.7911,-0.7652,-1.4115,-0.3281,0.835,-0.8764,0.1783,1.0795,0.7586,-1.5766,0.323,-0.0098,0.0634
238,-0.105,-1.199,-0.1245,0.0583,-1.2061,-2.002,0.1875,1.0302,-1.4947,-0.6073,-0.4107,0.3525,-2.6996,-1.6071,-0.2938,-0.3624,-0.4744,-1.7776,0.1305,-3.5451,-0.3339,0.6691,-0.3077,0.5999,0.3165,0.6821,1.7843,0.7324,-0.8572,-0.7422,-0.048,-0.7849
239,0.0746,-2.1931,-0.8187,-0.4663,-1.2099,-3.2168,0.1224,0.3773,-1.4852,-1.2087,-0.2383,-0.5586,-2.0125,-2.3243,-0.6959,-0.9336,-1.9845,-1.9193,-0.2734,-3.8309,-0.4618,0.255,-0.4137,-0.6524,0.8017,0.7001,1.3052,-0.0889,-0.1995,-1.2817,-1.7833,-2.0216
240,0.2275,-2.7468,-0.4372,1.0444,0.6055,-3.1293,1.6255,-0.2243,-1.1625,-1.6331,-0.9399,0.3512,-0.5153,-2.2117,-0.2695,-1.5697,-1.8608,-1.4789,-1.8549,-3.1661,-1.1234,-1.2782,-0.1898,-0.8085,0.5837,0.1408,0.6338,-0.2617,0.5702,-1.0988,-2.5274,-1.4582
241,0.3641,-2.2587,-0.4809,1.2976,1.5739,-2.849,2.5844,-0.3049,-0.1676,-1.2093,-1.5897,1.415,0.5983,-1.5359,1.0804,-0.9485,-0.2499,-0.5305,-2.869,-1.397,-0.9839,-1.4601,0.068,-0.0084,0.0657,0.3106,0.49,-0.1251,0.8297,-0.467,-0.8986,-1.4918
242,-1.5467,-1.2981,-0.4428,-0.2457,0.8481,-0.732,2.3023,-0.1916,0.9069,-0.2504,-1.5949,1.4512,-0.3552,-1.0713,1.8267,0.5878,1.2955,-0.0199,-2.2063,-0.3156,-0.3137,-0.021,-0.3005,0.8209,0.0607,0.5427,0.759,0.3624,0.5141,-0.2946,0.482,-2.1557
243,-2.3725,0.2349,0.1366,-0.8918,1.124,1.9582,1.7569,0.3983,0.8925,0.782,-0.5545,0.7533,-0.9517,-0.5444,1.609,1.7619,2.2525,0.442,-0.2358,1.3484,0.5378,1.3203,-0.7707,1.0844,0.1775,0.7809,1.3532,0.5827,0.6963,0.0982,0.4006,-1.4213
244,-1.8285,0.2504,1.4506,-0.1627,1.7116,3.3069,2.6859,0.6504,0.3859,0.8325,0.0296,-0.0423,-0.0681,0.3988,0.348,0.5451,1.1314,0.5652,-0.8076,-0.2237,0.4642,0.8854,-1.598,0.777,-0.5024,1.1174,0.4759,0.7588,1.3959,0.8222,-0.5519,-0.8607
245,-0.8301,-1.3995,1.7613,0.7967,1.1988,3.5795,4.5011,0.8327,0.4322,0.6385,-0.7602,-1.5431,0.3331,0.7987,0.0313,-1.6138,-0.277,-0.899,-2.4311,-2.5737,0.1567,0.1849,-1.5022,0.2299,-1.4008,0.7917,-0.4406,1.2572,0.7533,0.7271,-0.9028,0.0141
246,0.2265,-1.7639,1.5146,0.9843,0.0973,2.9648,4.116,0.3995,0.0768,0.1886,-0.9886,-2.9118,-0.1809,0.7493,0.6153,-1.2994,-0.5714,-2.171,-2.4271,-2.2988,-0.3807,0.0235,-0.8228,0.1361,-1.6494,0.4875,0.0357,1.0718,-0.1614,0.501,-1.0348,0.1805
247,0.4876,-0.9769,1.1228,1.3863,-1.4399,1.839,0.5569,-0.1149,-0.7463,-1.00E-04,-0.694,-2.95,-1.2593,-0.2054,1.0256,1.1219,-0.5984,-1.7965,-1.9526,0.6513,-0.4094,0.1858,-0.4502,-0.5907,-0.9501,-0.2312,0.3345,-0.1735,-0.2573,0.1743,-0.9525,0.2942
248,0.6549,-0.5249,0.8146,1.3215,-1.753,0.4201,-2.5255,0.1431,-0.5393,0.899,-0.0317,-1.5885,-0.2401,-0.757,1.1006,1.6682,-1.2909,-0.9587,-0.9483,1.4484,-0.0419,0.5455,-0.3675,-1.2933,-0.2854,-1.6,-0.1789,-1.1747,0.6944,-0.4388,-0.5421,0.0646
249,0.2716,-0.3708,1.7223,0.552,0.4903,2.3594,-1.3231,1.2898,0.8851,2.0425,0.3635,-0.1354,1.7021,-0.1799,1.8162,1.4916,0.2115,0.0709,-0.4978,-1.111,0.4336,1.2599,-0.961,-0.8036,-0.0587,-1.5623,-0.7958,-0.5391,1.4874,-0.4746,-0.3641,-0.7058
250,0.2351,0.4333,2.2275,0.3335,3.6615,4.5607,1.7376,2.9548,2.1849,2.921,0.2661,0.444,2.162,0.6048,1.9881,0.7626,1.699,0.1692,-0.3813,-2.6462,0.3362,2.0335,-0.6822,-0.3867,0.1292,-0.4863,-0.6198,0.1952,1.4461,-0.0115,0.2935,-0.463
251,0.5361,0.2768,1.6685,-0.0808,2.6129,3.1356,0.9821,2.6729,1.6131,1.8006,0.4997,0.6086,1.0202,1.1844,1.6051,-0.9297,0.982,-0.9334,0.2176,-2.3643,-0.5534,1.2322,-0.298,-0.2072,-0.0442,0.0836,0.18,-0.6209,0.3663,0.3936,0.5883,0.0629
252,0.4838,-0.5888,0.1946,-1.0104,1.0296,1.4565,-0.186,1.0227,0.9752,0.9067,0.2498,0.2536,0.621,0.7547,1.8426,-1.6514,0.0045,-1.1247,0.1531,-1.3178,-0.9582,0.7926,-0.3287,-0.0817,0.2069,-0.5568,0.1739,-0.7815,-0.6888,0.0811,0.3797,0.6158
253,0.3618,-0.8538,-1.1906,-2.1437,-0.2925,0.6414,-0.5222,-0.4687,0.314,0.4331,-0.1798,-1.3862,1.1666,0.6168,1.7727,-1.9055,-0.2391,-0.6996,-0.5468,-2.1323,-0.5713,0.4122,-0.5423,-1.2085,0.144,-0.933,-0.2263,-0.9491,-1.4145,-0.8319,0.112,1.1139
254,-0.2834,-1.4189,-0.982,-2.8013,-2.0569,-1.7721,-2.4892,-1.1779,-0.4369,-0.8378,-0.2221,-2.3792,1.9362,0.7186,0.1061,-2.9332,-0.4559,-0.4466,-1.0247,-4.5609,-0.8088,-1.5436,-1.1545,-1.4888,-1.1696,-0.1786,0.0892,-0.562,-0.7064,-0.833,-0.9199,1.2718
255,0.1946,-2.7185,-0.6041,-2.653,-2.9359,-3.9492,-4.4432,-0.8528,-0.1866,-1.7544,0.0567,-1.4661,0.9369,-0.364,-1.3979,-2.4773,-0.1596,0.3044,0.272,-5.0171,-0.5034,-1.9896,-0.4966,-0.4482,-1.6502,0.4841,0.0374,-0.2715,-0.4873,-0.0618,-0.7496,1.2129
256,1.7168,-2.7301,-1.0385,-2.2829,-3.3978,-5.1144,-4.6624,-0.5165,0.0929,-1.8113,0.0368,-0.6961,-0.6204,-1.334,-1.4324,-1.8882,-0.3805,1.3339,0.8192,-2.668,-0.1794,-1.8123,0.8245,-0.6377,-1.1953,-0.3867,-0.9707,-0.9005,-1.9624,-0.3823,1.0077,1.1398
257,2.2117,0.6286,-1.4807,-0.9715,-3.5177,-4.733,-4.1785,-0.2691,-0.2424,-1.5227,-0.3977,0.0598,0.0742,-0.323,-1.349,-1.6405,-0.2092,3.1014,-0.239,0.6803,-0.2932,-2.1913,1.7257,-1.6783,-0.5793,-2.0394,-1.9066,-1.0889,-2.6094,-0.6886,1.4888,1.4845
258,0.785,2.9771,-1.0368,0.5355,-2.7648,-2.6154,-4.3013,-0.5261,-0.4961,-1.6133,-0.3885,0.7821,0.0185,0.6636,-1.2845,-0.6842,0.9922,3.9231,-0.1432,1.6311,0.0393,-1.9178,2.0218,-1.8629,0.3475,-1.2008,-1.4081,0.1607,-1.6046,0.0996,0.6179,1.8809
259,-0.7963,3.2244,0.0467,1.1148,-0.6755,-0.5883,-1.6952,-0.2616,0.0541,-0.6868,0.5926,0.9263,-1.1498,0.9315,-0.1551,0.3646,0.8709,2.7106,1.0812,3.2103,0.5851,-0.97,1.9983,-0.3367,1.2929,0.5415,0.0616,1.1697,-0.4685,0.9704,0.8953,1.2566
260,-1.665,2.0669,0.2444,0.7542,0.4189,0.6396,0.8505,0.5652,-0.0088,-0.0971,0.6356,1.0599,-1.9271,-0.6184,0.0277,0.1907,-0.7363,1.6628,0.8599,3.2299,-0.2547,-0.395,0.6873,1.1734,1.3511,1.4076,1.0421,1.1911,0.4855,1.1452,0.5883,-0.1271
261,-1.3485,1.5514,-1.3779,-0.0708,-0.1504,1.0619,0.8268,0.032,-0.8639,-0.5492,-0.4943,1.1917,-1.3526,-1.3024,-0.8577,-0.035,-0.0042,1.2037,-0.8587,0.5312,-1.1577,-0.6879,-0.402,0.7902,0.7135,0.9748,0.4801,0.8018,0.9345,0.9238,-1.3267,-0.6553
262,-1.86,0.4091,-1.8943,0.4346,-0.0703,-0.0272,-1.4848,-0.5411,-1.6756,-0.5887,-1.5013,1.3072,-1.5975,-1.5656,-1.3525,1.0024,0.7773,0.2662,-1.1946,-0.6922,-1.6152,-1.1314,-0.2861,0.026,0.4035,0.7171,0.8285,-0.0394,0.9356,0.4837,-1.426,-0.2548
263,-2.0459,-2.7533,0.3234,0.4846,-0.5076,-1.8806,-3.3657,-0.8965,-1.6218,-0.7163,-1.1425,0.8559,-2.1456,-2.2133,-1.8525,1.2942,0.2769,-0.4299,-0.1255,-1.9112,-1.5766,-0.9278,-0.5613,-0.2043,0.6494,0.9953,1.1696,-0.544,2.3201,0.5195,-0.0858,-0.0791
264,-0.8825,-4.0072,1.9941,0.2662,-0.3931,-1.475,-1.7747,-0.5791,-0.6844,-0.3606,-0.195,0.4386,-1.1634,-1.643,-1.7814,0.2547,-0.249,-1.2252,1.0338,-2.8656,-0.4418,0.5232,-1.5037,0.9879,0.7761,0.5959,0.7942,-0.3907,2.0429,0.6696,0.7607,-0.3495
265,0.0897,-1.9596,1.2977,0.0326,0.3338,-0.7639,0.5461,0.2004,0.4508,0.5141,-0.2409,0.5008,-0.1713,-0.1502,-1.2335,-0.4328,-0.1469,-1.7967,0.8983,-0.9096,0.4671,1.2949,-2.0054,1.4779,0.1055,-0.2933,0.3143,-0.3618,-0.0496,0.3268,0.7557,-0.0794
266,0.0832,0.8742,1.0578,1.104,0.5135,-0.1353,1.7095,0.6892,0.8253,1.1958,0.0213,0.9596,0.8581,0.8197,-1.0453,0.5944,0.8133,-1.0953,0.5656,2.038,1.0764,1.3474,-1.5881,1.5642,0.0033,-0.7832,0.2249,-0.3217,-0.2395,0.7648,0.9931,0.7139
267,-0.7446,1.8632,1.0154,2.1518,0.5273,0.1846,1.3308,0.7424,-0.5104,1.2333,0.1242,1.2441,1.0599,0.4636,-1.1751,1.0555,0.2658,-0.6116,-0.5396,3,0.7807,1.2899,-1.0001,0.9214,0.0867,-0.8825,-0.0203,-0.212,0.5502,0.9933,0.9061,0.7293
268,-1.1267,1.3368,0.1187,1.2297,0.9184,0.8997,2.3125,0.0547,-0.8956,0.722,-0.4341,0.7236,1.2288,-0.1378,-0.5249,0.7012,-0.5663,-0.6436,-1.1896,3.3887,0.2502,1.3191,-0.1957,-0.9739,0.2836,-0.7748,-0.5161,-0.601,-0.0954,-0.1099,0.0851,-0.5226
269,-1.3119,0.7887,0.0336,-0.2719,-0.3065,0.471,2.6862,-1.2095,-0.9047,0.0173,-0.6703,-0.0344,1.8792,0.1178,0.6535,0.6616,-0.6599,-0.4994,-2.3978,2.2777,-0.3284,-0.2342,0.0223,-0.9482,-0.2287,0.0739,-0.8472,-0.8684,-0.7835,-0.3439,-0.7121,-0.9072
270,-0.0254,-0.2374,-0.6868,-2.0689,-2.9921,-3.1997,-0.0066,-1.7962,-1.8438,-0.8825,-0.4475,-0.3501,1.7559,-0.0488,1.4387,0.507,-1.8685,-0.5785,-2.2111,0.6409,-0.2034,-1.6358,1.0045,-0.9896,-0.923,0.1503,-0.7933,-0.2307,-0.7016,-0.1078,-0.4413,0.5124
271,2.2145,0.6959,-2.2036,-2.8679,-3.2157,-4.9105,-2.1278,-1.5111,-1.9343,-0.5728,0.134,-0.2186,1.2747,0.512,1.5426,0.2713,-1.3103,-0.0621,0.5454,1.5275,1.3114,-0.9161,1.87,-1.3819,-0.9559,-0.1501,0.0465,0.0467,-0.267,-0.5024,0.3367,1.4466
272,2.1541,0.1687,-1.9277,-2.4484,-2.0711,-2.4665,-3.0429,-1.6826,-1.0608,-1.1669,0.8905,-0.0652,0.1524,1.1061,0.5485,-0.3827,-1.0631,-9.00E-04,2.5672,1.514,1.3481,-0.4953,0.9612,-1.4696,-0.5821,0.2494,0.6106,-0.0854,0.2942,-0.2337,0.8162,1.4756
273,0.9571,-1.3937,-0.5813,-0.9451,-0.9929,-0.9475,-1.6094,-1.8102,-0.2259,-0.9983,0.4411,0.1124,-1.1397,-0.2758,-0.3078,-0.8105,-2.3515,-0.9787,1.2752,-0.8198,-0.197,-0.8836,0.2033,-1.2915,0.3452,0.3778,-0.3614,-0.5122,-0.8434,0.0849,0.6201,0.8175
274,0.2555,-2.5296,0.249,-0.0548,0.1983,-0.5976,-0.4685,-1.8002,0.3836,0.0234,-0.2273,0.9167,-1.6138,-2.2488,-0.531,-0.9486,-3.2506,-1.6508,0.4458,-3.9876,-0.5588,-0.8742,0.2097,-1.7816,0.7806,-0.4957,-1.5898,-1.1757,-1.9064,-0.4745,-0.7525,-0.2881
275,0.2393,-2.462,1.5245,0.5316,1.6687,-0.0114,-2.3779,-1.7163,0.2294,-0.0957,-0.3576,0.7785,-1.657,-2.7528,-0.6446,-0.6211,-2.5394,-1.0754,1.0752,-4.6532,-0.7981,-0.7305,0.2863,-1.9102,0.5916,-0.4641,-0.6358,-0.7979,-0.9612,-0.5874,-1.5214,-0.7634
276,0.5691,-0.1908,1.2109,0.4336,1.1263,-1.4042,-3.2784,-1.6203,-0.4083,-0.0027,-0.3505,0.5662,-1.9825,-1.3136,-0.4028,-0.4312,-1.5709,0.1206,1.2082,-1.3507,-1.1474,-0.6629,-0.1707,-0.5095,0.5125,0.3604,0.5952,-0.3646,0.1449,-0.125,-0.3733,-0.1866
277,0.9902,2.463,-0.4508,-0.8809,-0.9115,-1.368,0.5378,-0.9926,0.1033,0.6344,0.0778,0.6225,-0.8007,0.4015,0.533,-0.2508,-0.6903,0.5326,0.5844,0.9013,-0.8929,-0.6313,-0.4854,0.627,0.0466,0.7794,0.463,0.1057,0.2187,-0.031,0.0014,0.1823
278,0.7798,2.7255,0.0899,-0.7625,-1.6508,0.3492,3.9049,-0.8606,0.701,-0.3625,0.2036,0.6999,0.6515,1.0706,0.8862,-0.0959,-0.5736,0.4768,-0.3893,-0.6,-0.0657,-0.8163,-0.8049,1.2847,-0.6497,1.1342,0.8189,1.5047,0.5796,-0.2153,-0.962,0.442
279,0.3627,1.0587,1.3713,0.4355,0.4841,2.8715,4.1576,-1.567,0.8039,-0.6421,0.0482,1.3148,0.4146,0.9083,0.268,0.6026,-0.5142,-0.1728,-0.0714,-1.5333,1.5245,-0.0686,-1.5772,1.329,-0.5359,0.885,0.9902,1.9782,1.063,-0.3534,-0.8174,0.4972
280,0.0021,-1.2178,1.3878,0.3299,2.1486,2.4872,3.0724,-2.2367,0.3115,-0.5137,-0.4364,1.8019,-0.423,-0.2483,-1.1921,-0.6752,-0.5031,-0.5365,0.0046,-0.6564,1.5497,0.2485,-1.8746,0.8536,-0.2555,0.6066,0.5739,1.7579,0.6934,-0.489,-0.2298,-0.3835
281,-0.6922,-2.225,0.8026,0.0216,2.1033,1.4098,1.4179,-1.2708,0.4022,-0.246,-0.1464,1.1411,-0.3328,-0.5483,-1.5645,-1.1243,-0.5268,-0.2057,-0.5629,-0.3575,0.3233,0.2857,-1.5431,0.5694,-0.1897,0.5897,-0.3922,1.1594,1.0068,-0.1745,-0.6009,-1.0869
282,-1.6763,-1.19,0.4685,0.6967,1.4282,1.3763,-1.4576,-0.1016,0.3394,0.4467,0.9033,0.411,0.4944,0.3867,0.2912,0.5245,-0.3928,-0.1299,0.1344,0.1484,0.2413,0.6907,-0.8792,0.6303,-0.3848,0.7243,-0.8208,0.4081,1.9886,0.1521,-0.9717,-0.4738
283,-1.4386,0.6467,-0.0396,1.0288,1.6861,2.6027,-2.0469,0.6437,0.8926,1.4384,1.7647,0.7587,0.7188,1.63,2.0589,2.3437,1.3291,-0.5442,1.8765,0.6424,2.3262,2.3981,0.0852,0.7546,0.0925,0.3329,-0.7636,-0.7779,1.7434,0.4059,-0.7659,0.4583
284,-0.0707,2.1829,-0.5497,-0.0608,2.4397,4.0342,-0.2789,0.2809,1.3655,1.7157,1.558,1.2142,-0.3844,1.8685,2.3201,3.4439,2.2762,-0.869,2.3318,-0.0678,4.1381,2.4703,0.5423,0.1268,-0.119,-0.2842,-0.8412,-1.4759,-0.0089,0.3416,-0.2559,0.2488
285,0.6999,1.7155,-1.0502,-1.2699,2.3546,3.4973,0.5316,-0.7644,1.0736,0.5205,0.8975,1.2862,-0.0285,2.0816,1.7762,2.9558,1.3241,-0.534,1.4572,-1.7727,3.3096,-0.1203,0.9117,-0.8846,-0.469,-2.0712,-1.6129,-1.3308,-1.405,0.1752,-0.1859,-0.0561
286,1.0615,-0.0589,-1.1354,-1.7066,0.8209,1.8725,-0.9109,-0.5587,0.7716,-0.2612,0.2549,0.0428,0.1107,1.2614,1.399,1.3242,0.1453,0.4547,1.146,-2.6001,0.7355,-1.9953,1.108,-1.0639,0.0319,-3.3542,-2.533,-1.6425,-2.1443,0.0264,0.212,0.1469
287,1.0503,-1.2155,-0.1642,-0.8734,-0.2448,0.0422,-1.9534,1.272,0.3694,-0.0711,0.6549,-1.0195,-0.5412,0.0903,0.9357,0.0409,-0.17,0.5754,1.3934,-0.5705,-1.1848,-1.5446,0.7258,-0.1133,1.0352,-1.9435,-1.3864,-1.8063,-2.51,-0.2777,0.7034,0.2305
288,1.0015,-2.7588,0.8271,-0.2026,-0.9638,-1.4553,-0.5259,2.0391,-0.5651,-0.235,0.9766,-0.494,-0.8183,-0.2279,-0.0407,0.0492,-0.0089,0.2778,0.9838,0.9507,-2.1292,-0.2366,0.0701,0.9486,1.1932,0.3814,0.2162,-1.0574,-1.646,-0.211,0.9251,-0.506
289,0.2825,-1.7537,-0.2071,-0.4211,-1.8073,-1.9509,2.2803,0.9129,-1.0546,0.0523,-0.2752,-0.5073,-1.0217,-0.4698,-0.7846,-0.2416,-0.1236,1.1126,-1.4138,1.0642,-2.5991,-0.1392,-0.3942,1.3335,0.2164,0.5849,-0.206,0.0642,-0.8575,-0.4816,1.4379,-0.3937
290,-0.5019,0.4887,-2.0078,-1.63,-0.1438,-0.8979,3.8047,0.0424,-0.5392,0.4493,-1.9455,-2.0107,0.1263,0.1723,-0.513,-2.2336,-0.3047,1.4272,-3.3188,1.4641,-2.8673,-1.0295,-0.4057,0.3154,-0.7553,-0.4643,-1.5773,0.8013,-1.5026,-0.8774,1.2785,1.0452
291,-0.6895,0.6161,-2.0165,-1.3643,0.952,0.2026,2.7668,-0.4327,-0.9691,-0.0042,-2.2798,-3.5314,1.5066,0.1503,-0.9702,-3.1874,-0.7125,0.7792,-3.3632,1.4659,-3.3287,-1.7846,-0.6207,-0.3137,-1.3001,-1.0622,-1.7189,0.6351,-2.4281,-0.8951,0.6146,1.5235
292,-0.4516,0.0647,-1.1152,0.0444,-0.059,-0.379,-0.046,0.4357,-1.2399,0.5727,-1.8037,-3.0384,1.3959,-0.8603,-1.3262,-1.7836,-0.8182,0.8962,-1.6883,2.9944,-2.3937,-0.9933,-0.3819,-1.305,-1.0371,-1.9169,-0.954,0.0668,-2.2238,-0.7563,0.7059,1.7228
293,0.0795,0.2159,-0.1701,0.874,-0.9253,-1.9723,-3.3253,1.608,-0.8322,1.4005,-0.9363,-0.2905,0.7975,-1.5556,-1.0665,-0.7572,-0.4336,1.1545,0.453,4.3308,-1.3683,0.1325,0.0231,-2.583,-0.1547,-2.9294,-0.4511,-0.4932,-0.5623,-0.0637,1.2123,1.9374
294,0.6524,0.5875,0.3823,0.3393,-1.0027,-1.5317,-4.6209,1.2915,-0.9125,1.0585,0.1681,1.0542,-0.2499,-1.1676,-0.6698,-1.7257,0.1131,0.1253,0.5505,1.8166,-1.5092,-0.2104,-0.33,-2.1283,0.487,-2.6105,-0.4586,-0.6778,0.2745,0.5297,0.2616,1.1068
295,0.217,-0.5208,0.4445,-0.3213,-0.3197,0.2024,-3.0287,0.5036,-1.308,0.0222,0.1102,0.547,-1.1855,-0.4881,-0.5914,-3.4247,0.8298,-1.6688,-0.6858,-1.8487,-2.0097,-1.6181,-0.5257,-1.3871,0.237,-0.5402,0.1581,-0.1324,-0.1867,0.1888,-0.3252,0.3419
296,-0.5424,-2.0419,0.717,0.6506,1.168,1.4856,-0.1186,0.9274,-0.7861,-0.6997,-0.3654,-0.7065,-0.5781,-0.9796,0.4378,-2.5812,1.3723,-2.3695,-0.152,-0.9271,-1.0196,-1.8642,-0.0701,0.1159,-0.15,1.3352,1.4329,0.4522,0.5029,0.1248,0.8303,-0.5016
297,-1.4276,-2.2699,-0.0393,1.0792,0.1038,0.34,0.8786,0.5349,-1.4775,-1.4423,-0.4326,-1.8,-0.258,-1.9676,0.9074,-0.3003,1.0712,-1.8632,-0.1403,-0.7955,0.0743,-1.2214,0.2559,1.2139,-0.8846,1.4245,1.4244,0.5253,0.8899,0.3371,0.6496,-1.8559
298,-1.5493,-0.4167,-1.2718,0.609,-1.4138,-0.4676,0.9641,0.2456,-1.2515,-0.883,-0.4693,-1.1141,0.5046,-1.1388,-0.2921,0.6257,0.1833,-1.2379,-1.3061,-1.4747,-0.2364,-0.7855,0.3629,1.2591,-1.2351,0.0091,-0.0545,0.3039,0.6799,0.0458,-0.2141,-1.7836
299,-0.8274,1.0844,-0.3877,0.7931,-0.6605,0.5834,1.4506,0.8581,-0.0016,-0.3595,-0.515,0.5123,1.081,0.0649,-0.7024,0.1483,-0.9071,-0.9363,-1.9773,-1.6923,-2.2533,-0.9116,0.7233,1.1774,-0.3719,-0.6364,-0.6264,-0.3874,0.7394,0.4447,-0.1915,-1.0135
300,0.064,-0.4068,1.0844,1.1029,-0.6707,0.45,-0.0799,1.2862,0.5997,-0.6749,-0.3033,2.0386,0.387,-1.0046,-0.207,-1.932,-2.2553,-0.5555,-2.4656,-2.347,-3.9485,-1.1359,0.5572,0.2253,0.5305,-1.0978,-0.229,-0.3791,0.4893,0.908,-0.3249,-1.0496
301,0.3906,-0.6723,2.0247,1.1016,-1.0093,1.2555,-0.1806,1.8336,0.7435,-1.5847,-0.3515,1.8659,0.5817,-1.2881,-0.0401,-1.8769,-1.7929,-0.0325,-2.9933,-3.1037,-2.9862,-0.5047,-0.3546,0.1479,0.115,-1.1191,0.2549,0.3765,-0.1023,0.8086,-1.1858,-0.3126
